csv_row,isbn13,label,source,status,fields_found,fields_total,missing_fields,covers_written,reviews_written,genres_written,blurb_chars,warnings,book_url,error,out_dir
9846,9781567315332,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9847,9780964628069,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9848,9780886778309,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9849,9780312317126,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9850,9788408017233,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9851,9780425080092,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9852,9788432204760,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9853,9780312317119,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9854,9780525200154,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9855,9788429709414,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9856,9780590470704,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9857,9780451520173,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9858,9780312287559,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9859,9781581822465,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9860,9788408037415,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9861,9780449204344,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9862,9788432207334,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9863,9780449213162,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9864,9781584851356,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9865,9780590485562,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9866,9788433912732,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9867,9781561708291,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9868,9780962743702,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9869,9780679960430,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9870,9780380804252,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9871,9780609804162,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9872,9780861888955,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9873,9780938753698,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9874,9780722529607,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9875,9781564584922,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9876,9788401327186,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9877,9780671794705,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9878,9788433969026,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9879,9780743436083,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9880,9780505519146,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9881,9781573220491,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9882,9780446351942,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9883,9780380708291,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9884,9780821710340,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9885,9781564020444,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9886,9780345451828,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9887,9788423988600,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9888,9780671746902,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9889,9780445208810,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9890,9788472231634,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9891,9780380755639,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9892,9780307158161,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9893,9780590469456,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9894,9788484530251,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9895,9788423331970,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9896,9780517618134,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9897,9788573023350,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9898,9780307158277,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9899,9780688019853,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9900,9788481301632,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9901,9788401901607,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9902,9780139995668,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9903,9780670816453,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9904,9780590452137,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9905,9780590428903,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9906,9780893752446,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9907,9780874491937,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9908,9788484502524,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9909,9780307621146,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9910,9780061013652,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9911,9780804119566,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9912,9780590102940,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9913,9780440226307,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9914,9788478809684,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9915,9780394897486,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9916,9788483731611,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9917,9780786001828,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9918,9788484505341,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9919,9780590451741,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9920,9780440507185,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9921,9780671534820,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9922,9780316111201,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9923,9788495359469,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9924,9780517566466,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9925,9780756401115,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9926,9780689714139,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9927,9780739404638,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9928,9781581127126,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9929,9780440228486,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9930,9780690044287,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9931,9788476516416,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9932,9780690045239,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9933,9780307100634,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9934,9783821818276,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9935,9780961474614,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9936,9788423334445,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9937,9783442094127,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9938,9780373484751,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9939,9788479017255,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9940,9780590379304,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9941,9788420465531,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9942,9780441338504,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9943,9780394868776,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9944,9781854878731,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9945,9780394747705,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9946,9782707311740,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9947,9782020338349,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9948,9780064442640,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9949,9782267015959,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9950,9780064442374,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9951,9788429744309,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9952,9780140320848,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9953,9780307020413,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9954,9788484321781,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9955,9780786004034,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9956,9780375802157,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9957,9780307010339,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9958,9782070423125,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9959,9780439098304,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9960,9788423990443,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9961,9782707302960,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9962,9781557739704,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9963,9782868693341,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9964,9780307111548,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9965,9781887178648,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9966,9781558580282,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9967,9780828908740,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9968,9780821223642,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9969,9780316358149,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9970,9780312291686,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9971,9780689714078,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9972,9780690044225,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9973,9780679740759,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9974,9780064409094,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9975,9780753700648,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9976,9780553352788,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9977,9780394715919,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9978,9780670876662,,kobo,partial,6,7,origin,1,0,4,911,12,https://www.kobo.com/us/en/ebook/metamorphosis,,data
9979,9780316111195,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9980,9780517100899,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9981,9780393300925,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9982,9780385173971,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9983,9780060616342,,kobo,partial,6,7,origin,1,0,8,134,15,https://www.kobo.com/us/en/ebook/excavating-jesus,,data
9984,9780940188037,,kobo,partial,6,7,origin,1,0,4,1699,12,https://www.kobo.com/us/en/ebook/gunfighters,,data
9985,9780307030931,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9986,9780671833015,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9987,9780307602183,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9988,9781575213163,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9989,9780764503702,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9990,9780312169923,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9991,9781565072350,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9992,9780816704194,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9993,9780786887934,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9994,9780671668723,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9995,9780819311191,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9996,9780819310279,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9997,9780395270660,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
9998,9780394506579,,kobo,skipped,0,0,,0,0,0,0,1,,,data
9999,9780819309853,,kobo,skipped,0,0,,0,0,0,0,1,,,data
10000,9780819311931,,kobo,blocked,0,7,title; authors; publisher; origin; date_of_publication; language; genres,0,0,0,0,11,,,data
10001,9780553107043,,kobo,skipped,0,0,,0,0,0,0,1,,,data
